ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1050,1,0,136,0,-136
1051,1,1,329,4218,3889
1052,1,0,70,0,-70
1053,0,0,275,0,-275
1054,1,0,35,0,-35
1055,1,1,434,1509,1075
1056,0,0,8,0,-8
1057,1,1,786,1207,421
1058,1,0,5,0,-5
1059,1,1,769,1461,692
1060,0,0,27,0,-27
1061,1,0,102,0,-102
1062,0,0,103,0,-103
1063,1,1,416,1847,1431
1064,0,0,44,0,-44
1065,1,1,327,1753,1426
1066,0,0,52,0,-52
1067,0,0,26,0,-26
1068,1,0,57,0,-57
1069,1,0,131,0,-131
1070,1,1,174,1248,1074
1071,0,0,22,0,-22
1072,1,0,38,0,-38
1073,0,0,21,0,-21
1074,1,0,25,0,-25
1075,1,0,13,0,-13
1076,1,1,439,1455,1016
1077,1,0,84,0,-84
1078,0,0,65,0,-65
1079,1,0,2,0,-2
1080,0,0,212,0,-212
1081,0,0,15,0,-15
1082,1,1,360,1939,1579
1083,1,1,924,1720,796
1084,1,1,382,1383,1001
1085,1,1,483,1579,1096
1086,0,0,7,0,-7
1087,1,1,38,1284,1246
1088,1,1,319,1211,892
1089,1,1,674,1226,552
1090,0,0,16,0,-16
1091,0,0,54,0,-54
1092,1,0,49,0,-49
1093,0,0,12,0,-12
1094,0,0,41,0,-41
1095,0,0,62,0,-62
1096,0,0,59,0,-59
1097,1,0,9,0,-9
1098,1,0,5,0,-5
1099,0,0,105,0,-105
1100,1,0,0,0,0
1101,1,1,326,1339,1013
1102,0,0,8,0,-8
1103,1,0,29,0,-29
1104,0,0,8,0,-8
1105,1,0,99,0,-99
1106,0,0,63,0,-63
1107,1,1,321,1317,996
1108,1,1,1000,1457,457
1109,1,1,333,1322,989
1110,0,0,121,0,-121
1111,1,1,247,1569,1322
1112,0,0,0,0,0
1113,1,1,788,1229,441
1114,1,1,277,4085,3808
1115,0,0,20,0,-20
1116,0,0,0,0,0
1117,0,0,1,0,-1
1118,1,0,22,0,-22
1119,0,0,47,0,-47
1120,0,0,52,0,-52
1121,1,1,1018,1303,285
1122,0,0,0,0,0
1123,1,0,9,0,-9
1124,1,0,50,0,-50
1125,0,0,8,0,-8
1126,0,0,1,0,-1
1127,1,1,506,1339,833
1128,1,0,57,0,-57
1129,0,0,43,0,-43
1130,1,1,684,1931,1247
1131,0,0,11,0,-11
1132,1,0,30,0,-30
1133,1,0,0,0,0
1134,1,0,14,0,-14
1135,1,0,63,0,-63
1136,0,0,75,0,-75
1137,0,0,135,0,-135
1138,0,0,57,0,-57
1139,0,0,48,0,-48
1140,1,0,53,0,-53
1141,1,1,2476,1345,-1131
1142,1,0,196,0,-196
1143,1,0,10,0,-10
1144,1,1,961,1430,469
1145,1,1,317,1858,1541
1146,1,1,148,1640,1492
1147,0,0,12,0,-12
1148,0,0,23,0,-23
1149,1,1,726,1334,608
1150,1,1,248,1810,1562
1151,1,1,1479,1870,391
1152,1,1,692,1279,587
1153,1,1,210,1363,1153
1154,1,1,411,1258,847
1155,0,0,7,0,-7
1156,0,0,51,0,-51
1157,1,0,55,0,-55
1158,0,0,4,0,-4
1159,1,1,314,2350,2036
1160,1,1,108,1332,1224
1161,1,0,240,0,-240
1162,0,0,31,0,-31
1163,1,0,104,0,-104
1164,0,0,32,0,-32
1165,0,0,46,0,-46
1166,0,0,48,0,-48
1167,1,0,63,0,-63
1168,0,0,9,0,-9
1169,1,1,73,1282,1209
1170,1,0,3,0,-3
1171,1,0,119,0,-119
1172,1,0,2,0,-2
1173,1,0,91,0,-91
1174,1,1,256,1305,1049
1175,1,0,13,0,-13
1176,1,0,33,0,-33
1177,1,0,164,0,-164
1178,1,1,148,1893,1745
1179,0,0,145,0,-145
1180,0,0,16,0,-16
1181,1,0,12,0,-12
1182,1,1,1500,1318,-182
1183,1,1,1026,1586,560
1184,0,0,11,0,-11
1185,0,0,34,0,-34
1186,0,0,22,0,-22
1187,0,0,167,0,-167
1188,0,0,73,0,-73
1189,1,0,85,0,-85
1190,1,1,437,2135,1698
1191,1,1,2447,1208,-1239
1192,1,0,30,0,-30
1193,1,1,388,1302,914
1194,1,0,7,0,-7
1195,1,1,648,1315,667
1196,1,1,80,1423,1343
1197,0,0,23,0,-23
1198,0,0,210,0,-210
1199,0,0,87,0,-87
1200,1,1,967,1497,530
1201,1,1,201,1283,1082
1202,1,1,380,1220,840
1203,0,0,81,0,-81
1204,1,0,78,0,-78
1205,0,0,13,0,-13
1206,0,0,81,0,-81
1207,1,0,3,0,-3
1208,1,1,508,1230,722
1209,1,0,35,0,-35
1210,0,0,29,0,-29
1211,1,0,1,0,-1
1212,1,1,237,1421,1184
1213,0,0,127,0,-127
1214,1,1,451,2324,1873
1215,0,0,8,0,-8
1216,0,0,11,0,-11
1217,1,1,339,1825,1486
1218,1,1,203,1753,1550
1219,0,0,19,0,-19
1220,1,1,434,1802,1368
1221,1,1,59,2061,2002
1222,0,0,10,0,-10
1223,1,0,5,0,-5
1224,0,0,119,0,-119
1225,1,0,28,0,-28
1226,1,1,400,1286,886
1227,0,0,182,0,-182
1228,1,0,88,0,-88
1229,0,0,23,0,-23
1230,0,0,83,0,-83
1231,0,0,38,0,-38
1232,1,0,30,0,-30
1233,0,0,82,0,-82
1234,0,0,47,0,-47
1235,1,0,93,0,-93
1236,0,0,13,0,-13
1237,1,0,26,0,-26
1238,0,0,9,0,-9
1239,1,1,69,1245,1176
1240,0,0,86,0,-86
1241,1,0,0,0,0
1242,1,0,28,0,-28
1243,1,1,918,1295,377
1244,1,0,18,0,-18
1245,0,0,23,0,-23
1246,1,1,270,1492,1222
1247,1,1,771,1324,553
1248,0,0,88,0,-88
1249,1,1,1087,1619,532
1250,0,0,0,0,0
1251,0,0,56,0,-56
1252,1,1,775,1209,434
1253,1,0,22,0,-22
1254,1,0,86,0,-86
1255,1,0,0,0,0
1256,1,0,16,0,-16
1257,0,0,52,0,-52
1258,0,0,59,0,-59
1259,0,0,106,0,-106
1260,0,0,12,0,-12
1261,1,1,2417,1517,-900
1262,0,0,24,0,-24
1263,1,0,69,0,-69
1264,1,0,134,0,-134
1265,1,1,502,1235,733
1266,0,0,90,0,-90
1267,1,1,371,1413,1042
1268,1,0,2,0,-2
1269,0,0,2,0,-2
1270,1,0,34,0,-34
1271,0,0,29,0,-29
1272,1,0,42,0,-42
1273,0,0,29,0,-29
1274,1,0,10,0,-10
1275,0,0,83,0,-83
1276,0,0,30,0,-30
1277,1,0,5,0,-5
1278,1,1,1221,1317,96
1279,1,1,411,1281,870
1280,0,0,95,0,-95
1281,0,0,173,0,-173
1282,0,0,87,0,-87
1283,0,0,52,0,-52
1284,1,0,87,0,-87
1285,1,0,5,0,-5
1286,1,1,765,1274,509
1287,0,0,87,0,-87
1288,1,1,18,1460,1442
1289,0,0,25,0,-25
1290,0,0,82,0,-82
1291,0,0,6,0,-6
1292,1,1,1560,1894,334
1293,0,0,45,0,-45
1294,0,0,1,0,-1
1295,0,0,12,0,-12
1296,1,0,39,0,-39
1297,1,1,341,1369,1028
1298,0,0,59,0,-59
1299,1,1,187,1284,1097
1300,1,1,605,1998,1393
1301,0,0,56,0,-56
1302,0,0,79,0,-79
1303,0,0,250,0,-250
1304,1,0,56,0,-56
1305,1,1,108,1211,1103
1306,0,0,69,0,-69
1307,0,0,49,0,-49
1308,1,1,3078,1381,-1697
1309,1,1,354,2081,1727
1310,0,0,88,0,-88
1311,0,0,5,0,-5
1312,1,0,72,0,-72
1313,1,0,201,0,-201
1314,1,1,1205,2087,882
1315,0,0,26,0,-26
1316,1,1,67,2622,2555
1317,0,0,49,0,-49
1318,0,0,1,0,-1
1319,0,0,69,0,-69
1320,0,0,58,0,-58
1321,0,0,12,0,-12
1322,1,0,33,0,-33
1323,0,0,33,0,-33
1324,1,1,357,1275,918
1325,0,0,28,0,-28
1326,1,1,290,1805,1515
1327,1,0,22,0,-22
1328,1,0,55,0,-55
1329,1,1,798,1279,481
1330,1,1,861,3752,2891
1331,0,0,30,0,-30
1332,1,1,853,1294,441
1333,1,0,71,0,-71
1334,1,0,57,0,-57
1335,1,0,34,0,-34
1336,0,0,31,0,-31
1337,0,0,49,0,-49
1338,1,1,366,1291,925
1339,1,1,83,1722,1639
1340,0,0,26,0,-26
1341,1,0,186,0,-186
1342,1,1,611,1223,612
1343,1,1,49,1225,1176
1344,1,0,17,0,-17
1345,1,1,677,1265,588
1346,0,0,9,0,-9
1347,1,0,54,0,-54
1348,1,0,81,0,-81
1349,0,0,153,0,-153
1350,0,0,13,0,-13
1351,0,0,68,0,-68
1352,0,0,47,0,-47
1353,1,1,647,1573,926
1354,1,1,326,1398,1072
1355,0,0,5,0,-5
1356,1,0,34,0,-34
1357,0,0,62,0,-62
1358,1,0,5,0,-5
1359,1,1,99,1358,1259
1360,1,0,31,0,-31
1361,0,0,9,0,-9
1362,1,0,227,0,-227
1363,1,1,262,1544,1282
1364,0,0,55,0,-55
1365,0,0,13,0,-13
1366,1,1,408,1237,829
1367,1,0,21,0,-21
1368,1,0,16,0,-16
1369,1,0,29,0,-29
1370,0,0,63,0,-63
1371,0,0,15,0,-15
1372,1,1,285,1637,1352
1373,1,1,166,1248,1082
1374,1,1,63,1733,1670
1375,0,0,42,0,-42
1376,0,0,6,0,-6
1377,1,0,6,0,-6
1378,0,0,26,0,-26
1379,1,1,1543,1215,-328
1380,1,0,13,0,-13
1381,0,0,16,0,-16
1382,1,1,133,1304,1171
1383,1,0,40,0,-40
1384,0,0,133,0,-133
1385,1,1,216,1630,1414
1386,1,0,1,0,-1
1387,1,1,310,1280,970
1388,1,1,1200,1601,401
1389,1,1,816,2296,1480
1390,1,1,218,2083,1865
1391,1,1,234,1589,1355
1392,1,0,31,0,-31
1393,0,0,33,0,-33
1394,1,1,392,2488,2096
1395,1,1,579,1555,976
1396,0,0,14,0,-14
1397,1,0,28,0,-28
1398,0,0,14,0,-14
1399,1,0,38,0,-38
1400,0,0,41,0,-41
1401,1,1,192,1264,1072
1402,0,0,9,0,-9
1403,0,0,26,0,-26
1404,0,0,65,0,-65
1405,1,1,408,1414,1006
1406,1,1,143,1489,1346
1407,0,0,28,0,-28
1408,1,0,139,0,-139
1409,1,0,115,0,-115
1410,1,1,224,1234,1010
1411,0,0,29,0,-29
1412,0,0,95,0,-95
1413,1,0,3,0,-3
1414,1,1,83,2556,2473
1415,1,0,85,0,-85
1416,0,0,65,0,-65
1417,0,0,12,0,-12
1418,0,0,47,0,-47
1419,1,0,1,0,-1
1420,1,1,59,1418,1359
1421,1,0,33,0,-33
1422,0,0,260,0,-260
1423,1,1,563,1217,654
1424,0,0,19,0,-19
1425,0,0,15,0,-15
1426,1,1,293,1330,1037
1427,1,1,88,1302,1214
1428,0,0,145,0,-145
1429,1,1,1367,1202,-165
1430,1,0,14,0,-14
1431,0,0,53,0,-53
1432,0,0,15,0,-15
1433,1,1,1403,1211,-192
1434,1,1,1618,1246,-372
1435,1,1,254,1345,1091
1436,1,1,445,1282,837
1437,0,0,137,0,-137
1438,1,0,51,0,-51
1439,0,0,10,0,-10
1440,1,1,3259,2333,-926
1441,1,1,186,1319,1133
1442,0,0,211,0,-211
1443,1,0,37,0,-37
1444,1,0,19,0,-19
1445,0,0,10,0,-10
1446,1,0,131,0,-131
1447,0,0,85,0,-85
1448,1,0,232,0,-232
1449,0,0,23,0,-23
1450,0,0,3,0,-3
1451,1,0,169,0,-169
1452,0,0,28,0,-28
1453,1,1,1224,1465,241
1454,0,0,14,0,-14
1455,0,0,82,0,-82
1456,0,0,11,0,-11
1457,0,0,57,0,-57
1458,0,0,6,0,-6
1459,1,0,55,0,-55
1460,1,1,92,1498,1406
1461,1,0,14,0,-14
1462,0,0,13,0,-13
1463,1,0,45,0,-45
1464,0,0,46,0,-46
1465,0,0,9,0,-9
1466,1,1,122,1292,1170
1467,1,1,568,1604,1036
1468,0,0,45,0,-45
1469,1,1,122,1616,1494
1470,1,0,45,0,-45
1471,0,0,58,0,-58
1472,1,0,80,0,-80
1473,0,0,31,0,-31
1474,1,0,19,0,-19
1475,0,0,20,0,-20
1476,1,0,74,0,-74
1477,1,0,102,0,-102
1478,0,0,11,0,-11
1479,1,0,53,0,-53
1480,1,0,11,0,-11
1481,1,0,31,0,-31
1482,0,0,4,0,-4
1483,0,0,60,0,-60
1484,1,1,551,1683,1132
1485,1,0,305,0,-305
1486,1,1,2232,1286,-946
1487,0,0,29,0,-29
1488,1,0,47,0,-47
1489,1,1,218,1204,986
1490,1,1,301,1267,966
1491,1,1,257,1930,1673
1492,0,0,23,0,-23
1493,0,0,3,0,-3
1494,1,0,40,0,-40
1495,0,0,3,0,-3
1496,0,0,38,0,-38
1497,1,1,112,1339,1227
1498,1,1,16,1236,1220
1499,1,0,21,0,-21
1500,0,0,2,0,-2
1501,0,0,51,0,-51
1502,1,1,75,1466,1391
1503,0,0,25,0,-25
1504,1,0,153,0,-153
1505,1,1,266,1680,1414
1506,0,0,61,0,-61
1507,1,1,544,1626,1082
1508,1,1,168,2318,2150
1509,1,0,151,0,-151
1510,1,0,17,0,-17
1511,1,0,21,0,-21
1512,1,0,71,0,-71
1513,0,0,0,0,0
1514,1,1,335,1361,1026
1515,1,0,24,0,-24
1516,0,0,58,0,-58
1517,1,1,371,1254,883
1518,0,0,42,0,-42
1519,0,0,210,0,-210
1520,1,1,183,1427,1244
1521,1,1,347,1492,1145
1522,0,0,25,0,-25
1523,1,1,304,1638,1334
1524,0,0,22,0,-22
1525,1,1,443,1237,794
1526,1,0,56,0,-56
1527,0,0,29,0,-29
1528,1,1,446,1325,879
1529,0,0,95,0,-95
1530,1,0,13,0,-13
1531,1,1,106,1831,1725
1532,1,0,84,0,-84
1533,1,0,59,0,-59
1534,1,1,65,1591,1526
1535,1,0,105,0,-105
1536,1,0,15,0,-15
1537,1,1,436,1365,929
1538,1,0,20,0,-20
1539,0,0,20,0,-20
1540,1,1,697,1458,761
1541,0,0,8,0,-8
1542,0,0,1,0,-1
1543,1,0,62,0,-62
1544,0,0,320,0,-320
1545,0,0,0,0,0
1546,1,0,5,0,-5
1547,0,0,17,0,-17
1548,1,1,1650,1459,-191
1549,1,1,998,2046,1048
1550,1,0,14,0,-14
1551,1,0,35,0,-35
1552,1,0,37,0,-37
1553,1,1,616,1266,650
1554,0,0,4,0,-4
1555,1,1,1311,1209,-102
1556,1,1,155,1485,1330
1557,1,0,54,0,-54
1558,0,0,19,0,-19
1559,1,0,12,0,-12
1560,1,0,70,0,-70
1561,1,1,23,2083,2060
1562,1,1,301,1283,982
1563,0,0,53,0,-53
1564,1,1,568,1384,816
1565,1,1,386,2040,1654
1566,0,0,71,0,-71
1567,1,1,91,1538,1447
1568,1,1,119,1364,1245
1569,1,1,199,1344,1145
1570,1,0,35,0,-35
1571,1,1,75,1293,1218
1572,0,0,69,0,-69
1573,0,0,216,0,-216
1574,0,0,39,0,-39
1575,0,0,213,0,-213
1576,1,1,95,1375,1280
1577,1,0,87,0,-87
1578,1,0,29,0,-29
1579,1,1,673,3709,3036
1580,0,0,22,0,-22
1581,0,0,28,0,-28
1582,1,1,291,1327,1036
1583,0,0,59,0,-59
1584,0,0,4,0,-4
1585,1,0,14,0,-14
1586,1,0,37,0,-37
1587,0,0,51,0,-51
1588,0,0,98,0,-98
1589,1,0,31,0,-31
1590,0,0,74,0,-74
1591,1,0,69,0,-69
1592,1,1,1021,2447,1426
1593,1,0,110,0,-110
1594,0,0,22,0,-22
1595,1,0,126,0,-126
1596,1,0,33,0,-33
1597,0,0,18,0,-18
1598,1,1,500,1818,1318
1599,1,0,3,0,-3
1600,1,0,91,0,-91
1601,1,0,13,0,-13
1602,1,1,149,1221,1072
1603,0,0,44,0,-44
1604,1,0,45,0,-45
1605,1,0,14,0,-14
1606,1,1,1002,1241,239
1607,1,1,617,1314,697
1608,1,1,128,1938,1810
1609,0,0,17,0,-17
1610,0,0,23,0,-23
1611,0,0,117,0,-117
1612,0,0,172,0,-172
1613,1,1,204,1808,1604
1614,0,0,12,0,-12
1615,1,0,59,0,-59
1616,1,1,9,1960,1951
1617,1,1,849,1316,467
1618,1,0,11,0,-11
1619,1,0,18,0,-18
1620,1,1,1484,1223,-261
1621,1,1,457,1394,937
1622,1,1,454,1641,1187
1623,1,0,1,0,-1
1624,1,0,32,0,-32
1625,1,0,6,0,-6
1626,1,1,555,1385,830
1627,0,0,176,0,-176
1628,1,0,67,0,-67
1629,1,1,29,1330,1301
1630,1,1,716,1628,912
1631,1,0,30,0,-30
1632,1,1,95,2521,2426
1633,0,0,17,0,-17
1634,1,0,45,0,-45
1635,1,0,47,0,-47
1636,1,1,208,1218,1010
1637,1,0,142,0,-142
1638,0,0,50,0,-50
1639,0,0,0,0,0
1640,0,0,129,0,-129
1641,0,0,124,0,-124
1642,1,1,1455,1410,-45
1643,0,0,4,0,-4
1644,0,0,24,0,-24
1645,1,0,40,0,-40
1646,1,0,8,0,-8
1647,0,0,89,0,-89
1648,1,0,54,0,-54
1649,1,1,1378,1304,-74
1650,1,0,59,0,-59
1651,0,0,0,0,0
1652,0,0,58,0,-58
1653,1,1,316,2006,1690
1654,1,0,136,0,-136
1655,1,0,96,0,-96
1656,1,1,365,1407,1042
1657,1,1,103,1302,1199
1658,1,0,4,0,-4
1659,0,0,47,0,-47
1660,1,0,63,0,-63
1661,1,1,399,1345,946
1662,0,0,78,0,-78
1663,1,1,504,1644,1140
1664,1,1,116,1551,1435
1665,1,0,50,0,-50
1666,0,0,126,0,-126
1667,0,0,23,0,-23
1668,0,0,52,0,-52
1669,0,0,48,0,-48
1670,1,0,65,0,-65
1671,1,0,51,0,-51
1672,1,0,28,0,-28
1673,1,0,79,0,-79
1674,0,0,33,0,-33
1675,1,1,1136,1275,139
1676,0,0,0,0,0
1677,0,0,21,0,-21
1678,1,1,408,1460,1052
1679,1,0,259,0,-259
1680,0,0,9,0,-9
1681,0,0,80,0,-80
1682,0,0,46,0,-46
1683,0,0,53,0,-53
1684,1,1,409,1239,830
1685,0,0,18,0,-18
1686,1,0,58,0,-58
1687,0,0,15,0,-15
1688,1,0,58,0,-58
1689,0,0,220,0,-220
1690,0,0,9,0,-9
1691,1,1,220,2195,1975
1692,0,0,41,0,-41
1693,1,1,155,1573,1418
1694,1,0,68,0,-68
1695,1,0,38,0,-38
1696,1,1,408,1376,968
1697,1,1,469,1219,750
1698,1,1,1014,1340,326
1699,1,0,1,0,-1
1700,1,1,869,1365,496
1701,1,1,198,1385,1187
1702,0,0,22,0,-22
1703,1,1,9,2586,2577
1704,1,1,516,1930,1414
1705,1,0,34,0,-34
1706,0,0,136,0,-136
1707,1,1,395,3332,2937
1708,1,1,694,1262,568
1709,1,0,86,0,-86
1710,0,0,127,0,-127
1711,0,0,36,0,-36
1712,1,1,894,1536,642
1713,0,0,37,0,-37
1714,1,0,24,0,-24
1715,0,0,28,0,-28
1716,1,1,119,1476,1357
1717,0,0,14,0,-14
1718,0,0,19,0,-19
1719,1,1,2335,2867,532
1720,0,0,124,0,-124
1721,0,0,93,0,-93
1722,1,1,13,1312,1299
1723,1,1,372,1405,1033
1724,1,0,0,0,0
1725,1,0,7,0,-7
1726,1,1,131,1924,1793
1727,0,0,29,0,-29
1728,0,0,47,0,-47
1729,1,0,19,0,-19
1730,1,1,965,1232,267
1731,1,1,277,1267,990
1732,1,0,1,0,-1
1733,0,0,37,0,-37
1734,1,1,188,1759,1571
1735,0,0,324,0,-324
1736,1,0,9,0,-9
1737,1,0,8,0,-8
1738,1,0,105,0,-105
1739,1,1,1669,1328,-341
1740,0,0,13,0,-13
1741,1,1,315,1281,966
1742,1,1,403,1296,893
1743,1,1,80,2158,2078
1744,1,1,2416,1467,-949
1745,1,1,415,1739,1324
1746,1,0,8,0,-8
1747,0,0,9,0,-9
1748,1,0,45,0,-45
1749,0,0,122,0,-122
1750,0,0,65,0,-65
1751,1,1,756,1350,594
1752,0,0,71,0,-71
1753,1,0,46,0,-46
1754,0,0,62,0,-62
1755,1,0,30,0,-30
1756,1,0,4,0,-4
1757,1,0,24,0,-24
1758,0,0,23,0,-23
1759,1,0,11,0,-11
1760,1,1,1408,2201,793
1761,0,0,5,0,-5
1762,1,1,1561,1230,-331
1763,1,0,73,0,-73
1764,1,0,41,0,-41
1765,1,0,22,0,-22
1766,1,0,41,0,-41
1767,1,1,61,1245,1184
1768,1,0,55,0,-55
1769,1,1,671,1213,542
1770,1,0,29,0,-29
1771,1,0,7,0,-7
1772,1,1,1796,1298,-498
1773,1,1,264,1983,1719
1774,1,1,82,1351,1269
1775,0,0,2,0,-2
1776,1,0,31,0,-31
1777,1,0,55,0,-55
1778,0,0,117,0,-117
1779,1,0,35,0,-35
1780,0,0,183,0,-183
1781,0,0,15,0,-15
1782,1,0,123,0,-123
1783,1,1,822,1336,514
1784,1,0,34,0,-34
1785,0,0,12,0,-12
1786,1,0,18,0,-18
1787,1,1,76,1217,1141
1788,1,1,1354,1804,450
1789,0,0,101,0,-101
1790,1,1,1522,1390,-132
1791,0,0,32,0,-32
1792,1,0,46,0,-46
1793,0,0,15,0,-15
1794,1,0,13,0,-13
1795,1,1,293,1282,989
1796,0,0,13,0,-13
1797,1,0,62,0,-62
1798,1,1,2198,1543,-655
1799,0,0,0,0,0
1800,1,1,218,2172,1954
1801,0,0,95,0,-95
1802,0,0,29,0,-29
1803,1,0,107,0,-107
1804,0,0,27,0,-27
1805,0,0,82,0,-82
1806,0,0,48,0,-48
1807,0,0,22,0,-22
1808,1,1,1528,1550,22
1809,0,0,71,0,-71
1810,1,1,523,1249,726
1811,1,0,52,0,-52
1812,1,0,23,0,-23
1813,1,1,81,1513,1432
1814,1,0,4,0,-4
1815,0,0,46,0,-46
1816,0,0,7,0,-7
1817,1,1,307,1458,1151
1818,0,0,27,0,-27
1819,0,0,42,0,-42
1820,1,1,663,1509,846
1821,0,0,31,0,-31
1822,1,0,21,0,-21
1823,1,1,1959,2232,273
1824,0,0,31,0,-31
1825,0,0,10,0,-10
1826,0,0,14,0,-14
1827,1,1,636,1232,596
1828,0,0,9,0,-9
1829,0,0,23,0,-23
1830,1,1,300,2440,2140
1831,1,1,709,1240,531
1832,1,1,285,1366,1081
1833,0,0,36,0,-36
1834,1,1,1679,1519,-160
1835,0,0,52,0,-52
1836,1,1,309,1767,1458
1837,1,1,775,1223,448
1838,1,0,4,0,-4
1839,0,0,5,0,-5
1840,1,0,45,0,-45
1841,1,1,994,1452,458
1842,1,1,626,1219,593
1843,1,0,3,0,-3
1844,0,0,62,0,-62
1845,1,0,136,0,-136
1846,1,1,1262,1307,45
1847,0,0,4,0,-4
1848,1,0,12,0,-12
1849,1,0,47,0,-47
1850,1,0,10,0,-10
1851,1,1,1032,1291,259
1852,1,1,771,1890,1119
1853,0,0,57,0,-57
1854,1,0,1,0,-1
1855,0,0,14,0,-14
1856,0,0,9,0,-9
1857,1,1,486,1819,1333
1858,0,0,51,0,-51
1859,0,0,38,0,-38
1860,1,1,50,1247,1197
1861,0,0,43,0,-43
1862,1,0,80,0,-80
1863,1,0,22,0,-22
1864,1,0,137,0,-137
1865,1,1,291,1212,921
1866,1,0,31,0,-31
1867,1,1,248,1771,1523
1868,0,0,8,0,-8
1869,1,1,609,1258,649
1870,1,1,341,1422,1081
1871,1,0,54,0,-54
1872,1,1,393,1438,1045
1873,0,0,48,0,-48
1874,1,0,137,0,-137
1875,1,1,1137,1790,653
1876,1,0,10,0,-10
1877,1,0,19,0,-19
1878,1,1,323,1240,917
1879,0,0,54,0,-54
1880,0,0,49,0,-49
1881,0,0,24,0,-24
1882,1,0,71,0,-71
1883,1,0,77,0,-77
1884,1,0,2,0,-2
1885,1,1,292,1335,1043
1886,0,0,1,0,-1
1887,1,1,207,1323,1116
1888,1,1,113,1573,1460
1889,0,0,34,0,-34
1890,0,0,8,0,-8
1891,0,0,87,0,-87
1892,0,0,58,0,-58
1893,1,1,158,1363,1205
1894,1,0,26,0,-26
1895,1,1,305,1693,1388
1896,0,0,181,0,-181
1897,0,0,59,0,-59
1898,1,1,384,1560,1176
1899,0,0,0,0,0
1900,1,0,316,0,-316
1901,1,1,51,1877,1826
1902,1,0,23,0,-23
1903,1,0,16,0,-16
1904,1,0,185,0,-185
1905,1,1,249,1247,998
1906,0,0,126,0,-126
1907,0,0,158,0,-158
1908,1,0,165,0,-165
1909,1,0,17,0,-17
1910,1,1,809,1395,586
1911,0,0,43,0,-43
1912,1,0,39,0,-39
1913,1,1,215,1374,1159
1914,1,0,19,0,-19
1915,0,0,100,0,-100
1916,0,0,47,0,-47
1917,1,1,295,1524,1229
1918,0,0,33,0,-33
1919,0,0,9,0,-9
1920,0,0,12,0,-12
1921,1,1,297,1380,1083
1922,0,0,21,0,-21
1923,0,0,43,0,-43
1924,1,0,11,0,-11
1925,0,0,139,0,-139
1926,0,0,41,0,-41
1927,1,0,103,0,-103
1928,1,0,44,0,-44
1929,0,0,22,0,-22
1930,0,0,1,0,-1
1931,1,1,612,1404,792
1932,1,0,115,0,-115
1933,1,0,86,0,-86
1934,1,1,66,1463,1397
1935,1,0,4,0,-4
1936,1,1,707,1456,749
1937,1,0,1,0,-1
1938,1,0,60,0,-60
1939,1,1,224,2045,1821
1940,0,0,69,0,-69
1941,1,0,5,0,-5
1942,1,1,159,1319,1160
1943,1,1,202,1297,1095
1944,1,0,180,0,-180
1945,0,0,36,0,-36
1946,0,0,10,0,-10
1947,1,0,64,0,-64
1948,0,0,108,0,-108
1949,0,0,103,0,-103
1950,1,0,66,0,-66
1951,1,1,758,2965,2207
1952,0,0,33,0,-33
1953,0,0,20,0,-20
1954,0,0,78,0,-78
1955,1,1,605,4928,4323
1956,1,0,148,0,-148
1957,0,0,22,0,-22
1958,1,1,432,2609,2177
1959,1,1,191,1306,1115
1960,1,0,147,0,-147
1961,0,0,74,0,-74
1962,1,0,34,0,-34
1963,0,0,57,0,-57
1964,1,0,14,0,-14
1965,0,0,5,0,-5
1966,0,0,49,0,-49
1967,0,0,18,0,-18
1968,0,0,26,0,-26
1969,1,1,349,1869,1520
1970,0,0,53,0,-53
1971,1,0,95,0,-95
1972,1,0,143,0,-143
1973,1,0,37,0,-37
1974,1,0,5,0,-5
1975,0,0,4,0,-4
1976,1,0,30,0,-30
1977,1,1,460,1304,844
1978,1,0,4,0,-4
1979,0,0,15,0,-15
1980,1,1,133,1517,1384
1981,1,0,34,0,-34
1982,0,0,0,0,0
1983,1,0,2,0,-2
1984,1,0,59,0,-59
1985,0,0,204,0,-204
1986,0,0,69,0,-69
1987,1,1,583,1468,885
1988,0,0,4,0,-4
1989,1,1,1278,1315,37
1990,0,0,26,0,-26
1991,1,1,128,1265,1137
1992,0,0,95,0,-95
1993,1,1,84,1315,1231
1994,1,0,30,0,-30
1995,1,1,1238,1221,-17
1996,0,0,3,0,-3
1997,1,0,75,0,-75
1998,0,0,12,0,-12
1999,1,0,84,0,-84
2000,1,0,22,0,-22
2001,1,1,564,1203,639
2002,1,1,1332,1202,-130
2003,1,1,49,1230,1181
2004,1,0,55,0,-55
2005,1,1,212,1294,1082
2006,1,0,16,0,-16
2007,1,1,611,1230,619
2008,0,0,0,0,0
2009,1,1,446,1546,1100
2010,1,1,426,1318,892
2011,1,1,167,2032,1865
2012,1,0,29,0,-29
2013,1,0,92,0,-92
2014,0,0,65,0,-65
2015,0,0,23,0,-23
2016,0,0,12,0,-12
2017,1,0,68,0,-68
2018,0,0,26,0,-26
2019,1,1,379,1724,1345
2020,1,1,945,1228,283
2021,0,0,55,0,-55
2022,0,0,93,0,-93
2023,1,0,29,0,-29
2024,0,0,20,0,-20
2025,1,0,2,0,-2
2026,1,1,623,1459,836
2027,1,0,25,0,-25
2028,1,1,151,1335,1184
2029,0,0,50,0,-50
2030,1,0,108,0,-108
